id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote
2273,Uquid Coin,UQC,uquid-coin,42,2017-12-13T00:00:00.000Z,"['asset-management', 'commodities', 'marketplace', 'defi', 'e-commerce', 'payments', 'token', 'defi-2']",,10000000.0,40000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8806926ab68eb5a7b909dcaf6fdbe5d93271d6e2'}",592,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 7.394839936171831, 'volume_24h': 299775.71729523, 'volume_change_24h': -7.6702, 'percent_change_1h': -0.05189795, 'percent_change_24h': -0.0524713, 'percent_change_7d': -10.76863476, 'percent_change_30d': 46.52152913, 'percent_change_60d': 128.58648981, 'percent_change_90d': 53.64743903, 'market_cap': 73948399.36171831, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 295793597.45, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
13967,Goldfinch,GFI,goldfinch-protocol,39,2021-11-05T12:19:13.000Z,['real-world-assets'],114285714.0,29135286.2,114285714.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdab396ccf3d84cf2d07c4454e10c8a6f5b008d2b'}",593,87997195.36675602,221641822.8774465,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 2.5187373524086127, 'volume_24h': 8637768.88253207, 'volume_change_24h': 81.7343, 'percent_change_1h': -3.56213404, 'percent_change_24h': 19.8112875, 'percent_change_7d': 52.68994011, 'percent_change_30d': 102.35616586, 'percent_change_60d': 12.83196879, 'percent_change_90d': 13.9924066, 'market_cap': 73384133.6250552, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 287855696.7, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
15185,Kujira,KUJI,kujira,70,2021-11-29T01:53:10.000Z,['cosmos-ecosystem'],122349807.0,122349806.5,122349806.5,False,,594,108892230.0,65261640.5616032,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.5993232075567119, 'volume_24h': 907254.16704235, 'volume_change_24h': 53.3753, 'percent_change_1h': -1.2162145, 'percent_change_24h': 17.79161292, 'percent_change_7d': 32.2490358, 'percent_change_30d': 68.14157234, 'percent_change_60d': 86.76857635, 'percent_change_90d': 53.46604027, 'market_cap': 73327078.47552304, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 73327078.78, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
29734,Zero1 Labs,DEAI,zero1-labs,42,2024-03-11T04:04:07.000Z,['ai-big-data'],,91221244.0,1000000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1495bc9e44Af1F8BCB62278D2bEC4540cF0C05ea'}",595,97559759.7856909,78064901.83777517,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.8001752157781036, 'volume_24h': 4720018.2383575, 'volume_change_24h': -6.4365, 'percent_change_1h': -1.66517459, 'percent_change_24h': -2.32816354, 'percent_change_7d': 16.97150869, 'percent_change_30d': 28.57991432, 'percent_change_60d': 103.04906446, 'percent_change_90d': 389.41510226, 'market_cap': 72992978.60124704, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 800175215.78, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
29331,OORT,OORT,oortech,16,2024-02-07T15:02:04.000Z,"['ai-big-data', 'distributed-computing', 'binance-smart-chain', 'depin', 'ai-agents']",2000000000.0,285756804.4835663,2000000000.0,False,,596,285756804.4835663,72626175.9696383,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.2541537938209097, 'volume_24h': 7193909.95093511, 'volume_change_24h': 2.4746, 'percent_change_1h': -3.64648325, 'percent_change_24h': -5.26462554, 'percent_change_7d': 148.12771441, 'percent_change_30d': 199.43774657, 'percent_change_60d': 124.61399522, 'percent_change_90d': 208.07016943, 'market_cap': 72626175.9696383, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 508307587.64, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
16755,Hosky Token,HOSKY,hosky-token,15,2022-01-03T05:06:41.000Z,"['memes', 'doggone-doggerel', 'cardano-ecosystem', 'cardano']",1000000000000000.0,227999999999931.0,1000000000000000.0,False,"{'id': 2010, 'name': 'Cardano', 'symbol': 'ADA', 'slug': 'cardano', 'token_address': 'a0028f350aaabe0545fdcb56b039bfb08e4bb4d8c4d7c3c7d481c235484f534b59'}",597,99318788280482.0,31054781.2433455,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 3.126778103216987e-07, 'volume_24h': 4919572.15139769, 'volume_change_24h': 30.3486, 'percent_change_1h': -6.51755886, 'percent_change_24h': -5.58676503, 'percent_change_7d': 482.00787042, 'percent_change_30d': 3437.10723159, 'percent_change_60d': 2853.64728235, 'percent_change_90d': 3731.55436801, 'market_cap': 71290540.75332573, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 312677810.32, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
7087,Dego Finance,DEGO,dego-finance,85,2020-09-17T00:00:00.000Z,"['collectibles-nfts', 'defi', 'dao', 'governance', 'binance-launchpad', 'bnb-chain', 'dwf-labs-portfolio']",21000000.0,20997212.63267069,21000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3da932456d082cba208feb0b096d49b202bf89c8'}",598,,,6001.44708764,2024-12-04T05:15:00.000Z,"{'USD': {'price': 3.458982721296676, 'volume_24h': 16854817.98443849, 'volume_change_24h': -11.0733, 'percent_change_1h': 0.41951623, 'percent_change_24h': 11.1240436, 'percent_change_7d': 45.90090368, 'percent_change_30d': 108.60348304, 'percent_change_60d': 85.69729086, 'percent_change_90d': 150.47766212, 'market_cap': 72628995.6918002, 'market_cap_dominance': 0.0021, 'fully_diluted_market_cap': 72638637.15, 'tvl': 12101.91386, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
9720,PlatON,LAT,platon,46,2021-05-12T00:00:00.000Z,['ai-big-data'],,6069891908.652692,10250000000.0,False,,599,255463179.2,3015333.0144916056,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.011803395792436007, 'volume_24h': 9737724.22540154, 'volume_change_24h': 18.7421, 'percent_change_1h': -0.46297566, 'percent_change_24h': 11.98022696, 'percent_change_7d': 45.92244696, 'percent_change_30d': 59.3075203, 'percent_change_60d': 30.61734347, 'percent_change_90d': 25.95044726, 'market_cap': 71645336.61513254, 'market_cap_dominance': 0.002, 'fully_diluted_market_cap': 120984806.87, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
7046,Aavegotchi,GHST,aavegotchi,269,2020-09-14T00:00:00.000Z,"['collectibles-nfts', 'gaming', 'dao', 'governance', 'metaverse', 'polygon-ecosystem', 'play-to-earn']",,52747801.21406849,52747802.71425598,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3F382DbD960E3a9bbCeaE22651E88158d2791550'}",600,,,68.81929818,2024-12-04T05:15:00.000Z,"{'USD': {'price': 1.3545870714318922, 'volume_24h': 17959052.53453746, 'volume_change_24h': -9.1665, 'percent_change_1h': 0.4354711, 'percent_change_24h': 4.83921389, 'percent_change_7d': 27.21398142, 'percent_change_30d': 63.3015612, 'percent_change_60d': 45.50627355, 'percent_change_90d': 56.47857552, 'market_cap': 71451489.57103664, 'market_cap_dominance': 0.002, 'fully_diluted_market_cap': 71451491.6, 'tvl': 1038247.86736, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
6950,Perpetual Protocol,PERP,perpetual-protocol,216,2020-09-08T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'scaling', 'amm', 'three-arrows-capital-portfolio', 'cms-holdings-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'arbitrum-ecosytem', 'optimism-ecosystem']",,66002156.95,150000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbc396689893d065f41bc2c6ecbee5e0085233447'}",601,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 1.0797493654711476, 'volume_24h': 22288577.65788147, 'volume_change_24h': 19.2456, 'percent_change_1h': 0.7265456, 'percent_change_24h': 5.6458479, 'percent_change_7d': 27.98426652, 'percent_change_30d': 88.20869587, 'percent_change_60d': 91.26728753, 'percent_change_90d': 93.31170704, 'market_cap': 71265787.0864896, 'market_cap_dominance': 0.002, 'fully_diluted_market_cap': 161962404.82, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
30661,Parcl,PRCL,parcl,69,2024-04-16T13:00:27.000Z,"['real-estate', 'coinbase-ventures-portfolio', 'governance', 'solana-ecosystem', 'dragonfly-capital-portfolio', 'real-world-assets', 'shima-capital']",1000000000.0,144901780.0,1000000000.0,False,"{'id': 5426, 'name': 'Solana', 'symbol': 'SOL', 'slug': 'solana', 'token_address': '4LLbsb5ReP3yEtYzmXewyGjcir5uXtKFURtaEUVC2AHs'}",602,125000000.0,61027244.24621139,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.4882179539696911, 'volume_24h': 53686797.00682356, 'volume_change_24h': 61.4221, 'percent_change_1h': 3.14466497, 'percent_change_24h': 8.53746207, 'percent_change_7d': 31.13166303, 'percent_change_30d': 122.0581402, 'percent_change_60d': 101.73724706, 'percent_change_90d': 286.32700533, 'market_cap': 70743650.55816631, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 488217953.97, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
4036,Contentos,COS,contentos,94,2019-06-20T00:00:00.000Z,"['media', 'content-creation', 'video', 'binance-chain']",,5176458774.0,9900474904.0,True,"{'id': 1839, 'name': 'BNB Beacon Chain (BEP2)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': 'COS-2E4'}",603,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.013569952872065834, 'volume_24h': 24291718.68443787, 'volume_change_24h': 55.184, 'percent_change_1h': -0.5471214, 'percent_change_24h': 7.72633999, 'percent_change_7d': 13.33877382, 'percent_change_30d': 112.6276071, 'percent_change_60d': 95.52676785, 'percent_change_90d': 97.3839887, 'market_cap': 70244301.60737169, 'market_cap_dominance': 0.002, 'fully_diluted_market_cap': 134348977.86, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
3637,Aergo,AERGO,aergo,99,2018-12-17T00:00:00.000Z,"['platform', 'enterprise-solutions', 'smart-contracts']",500000000.0,466666663.7689212,500000000.0,False,,604,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.14975386176153932, 'volume_24h': 27016026.04503955, 'volume_change_24h': 68.4045, 'percent_change_1h': 0.09303502, 'percent_change_24h': 1.21216373, 'percent_change_7d': 5.78742399, 'percent_change_30d': 65.97425484, 'percent_change_60d': 51.09087434, 'percent_change_90d': 78.00011585, 'market_cap': 69885135.05476977, 'market_cap_dominance': 0.002, 'fully_diluted_market_cap': 74876930.88, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
11036,Alkimi,ADS,alkimi,15,2021-07-24T00:00:00.000Z,"['marketing', 'real-world-assets', 'depin']",,236991084.18,250000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3106a0a076BeDAE847652F42ef07FD58589E001f'}",605,229409266.93,68103426.96401715,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.296864324076314, 'volume_24h': 658523.86876964, 'volume_change_24h': 5.0585, 'percent_change_1h': 1.20981193, 'percent_change_24h': 20.49116969, 'percent_change_7d': 63.16435046, 'percent_change_30d': 86.59796174, 'percent_change_60d': 49.18392122, 'percent_change_90d': 98.18797098, 'market_cap': 70354198.01720855, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 74216081.02, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
20622,Forta,FORT,forta,36,2022-06-15T16:55:55.000Z,"['cybersecurity', 'ai-big-data', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'blockchain-capital-portfolio', 'a16z-portfolio', 'placeholder-ventures-portfolio', 'standard-crypto-portfolio']",1000000000.0,480734585.0,1000000000.0,False,,606,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.14517041824535587, 'volume_24h': 1555887.98048588, 'volume_change_24h': -10.9994, 'percent_change_1h': -2.35922666, 'percent_change_24h': 4.3043678, 'percent_change_7d': 30.42506536, 'percent_change_30d': 59.66879485, 'percent_change_60d': 25.81311359, 'percent_change_90d': 17.25548123, 'market_cap': 69788440.76945758, 'market_cap_dominance': 0.002, 'fully_diluted_market_cap': 145170418.25, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
29780,ChainSwap,CSWAP,chain-swap,13,2024-03-12T07:28:03.000Z,[],1000000000.0,924289610.0,986613651.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xae41b275aaaf484b541a5881a2dded9515184cca'}",607,1000000000.0,74771370.97471608,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.07477137097471608, 'volume_24h': 832820.71853922, 'volume_change_24h': -13.4375, 'percent_change_1h': 1.21376555, 'percent_change_24h': -9.95664423, 'percent_change_7d': 10.16864103, 'percent_change_30d': 172.88767126, 'percent_change_60d': 88.4330972, 'percent_change_90d': 212.92941655, 'market_cap': 69110401.31738564, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 74771370.97, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
16946,Metacraft,MCT,metacraft,8,2022-01-06T10:02:19.000Z,[],,52661120.0,1641963300.0,False,"{'id': 1839, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0xdf677713a2c661ecd0b2bd4d7485170aa8c1eceb'}",608,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 1.3098784348297854, 'volume_24h': 1500.92231067, 'volume_change_24h': -6.5175, 'percent_change_1h': 0.12002672, 'percent_change_24h': 1.26948911, 'percent_change_7d': 2.14171585, 'percent_change_30d': 42.11048383, 'percent_change_60d': 47.8233274, 'percent_change_90d': 42.35302577, 'market_cap': 68979665.4419835, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 2150772317.45, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
4687,BUSD,BUSD,binance-usd,7909,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin', 'optimism-ecosystem', 'alleged-sec-securities', 'linea-ecosystem', 'fiat-stablecoin']",,68223480.92411248,68223480.92411248,True,"{'id': 1839, 'name': 'BNB Beacon Chain (BEP2)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': 'BUSD-BD1'}",609,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 1.007938099859627, 'volume_24h': 24712348.32987484, 'volume_change_24h': 76.8367, 'percent_change_1h': 0.09875796, 'percent_change_24h': 0.66964834, 'percent_change_7d': 0.77681751, 'percent_change_30d': 0.79882321, 'percent_change_60d': 0.78526305, 'percent_change_90d': 0.83881147, 'market_cap': 68765045.72845945, 'market_cap_dominance': 0.0019, 'fully_diluted_market_cap': 68765045.73, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
2137,Electroneum,ETN,electroneum,29,2017-11-02T00:00:00.000Z,"['mineable', 'medium-of-exchange', 'wallet']",21000000000.0,17979817604.56,17979817604.56,False,,610,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.0037727506856602066, 'volume_24h': 1154830.18544897, 'volume_change_24h': 0.2443, 'percent_change_1h': 4.69436225, 'percent_change_24h': 17.5544684, 'percent_change_7d': 60.07715872, 'percent_change_30d': 91.34433937, 'percent_change_60d': 59.38315145, 'percent_change_90d': 123.62178384, 'market_cap': 67833369.19564919, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 79227764.4, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
3418,Metadium,META,metadium,11,2018-10-09T00:00:00.000Z,"['platform', 'identity', 'kenetic-capital-portfolio']",,1703608720.0,2000000000.0,False,,611,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.04007771833133796, 'volume_24h': 10599255.05065459, 'volume_change_24h': 123.4975, 'percent_change_1h': 0.83902539, 'percent_change_24h': 2.47175646, 'percent_change_7d': 2.79743182, 'percent_change_30d': 67.19104416, 'percent_change_60d': 50.88802802, 'percent_change_90d': 69.67807171, 'market_cap': 68276750.4269712, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 80155436.66, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
6651,USDX [Kava],USDX,usdx-kava,20,2020-08-20T00:00:00.000Z,"['stablecoin', 'algorithmic-stablecoin', 'usd-stablecoin']",,111567264.0,111567264.0,False,,612,,,,2024-12-04T05:14:00.000Z,"{'USD': {'price': 0.6087819267199347, 'volume_24h': 320766.24678113, 'volume_change_24h': 10.0395, 'percent_change_1h': -0.03302802, 'percent_change_24h': 2.18506485, 'percent_change_7d': 5.52992722, 'percent_change_30d': 9.84477249, 'percent_change_60d': -10.22407517, 'percent_change_90d': -21.49287301, 'market_cap': 67920133.93679161, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 67920133.94, 'tvl': None, 'last_updated': '2024-12-04T05:14:00.000Z'}}"
3884,Function X,FX,function-x,31,2019-04-25T00:00:00.000Z,"['hardware', 'dwf-labs-portfolio']",1893022625.0,408520357.0,408520357.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8c15ef5b4b21951d50e53e4fbda8298ffad25057'}",613,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.16622214269025232, 'volume_24h': 1903144.12176303, 'volume_change_24h': 133.1206, 'percent_change_1h': -0.37553923, 'percent_change_24h': 2.46405098, 'percent_change_7d': 8.54949359, 'percent_change_30d': 28.26908075, 'percent_change_60d': 20.63421943, 'percent_change_90d': 19.48005727, 'market_cap': 67905129.07312682, 'market_cap_dominance': 0.0019, 'fully_diluted_market_cap': 314662276.89, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
2941,CoinEx Token,CET,coinex-token,9,2018-07-17T00:00:00.000Z,"['cosmos-ecosystem', 'decentralized-exchange-dex-token', 'injective-ecosystem']",10000000000.0,708633582.211935,2777476547.0,False,,614,2777476547.0,266057047.5545051,,2024-12-04T05:14:00.000Z,"{'USD': {'price': 0.095790924982563, 'volume_24h': 1238460.12971854, 'volume_change_24h': 64.9352, 'percent_change_1h': 0.76496105, 'percent_change_24h': 0.62183113, 'percent_change_7d': 6.03090981, 'percent_change_30d': 7.74451143, 'percent_change_60d': -0.20050106, 'percent_change_90d': 35.02143984, 'market_cap': 67880666.31378837, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 957909249.83, 'tvl': None, 'last_updated': '2024-12-04T05:14:00.000Z'}}"
27872,MAGA (magamemecoin.com),TRUMP,maga,139,2023-08-18T10:42:43.000Z,"['memes', 'solana-ecosystem', 'political-memes']",,43997357.0,46502452.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x576e2BeD8F7b46D34016198911Cdf9886f78bea7'}",615,45734960.675283805,70438888.15123875,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 1.5401541208562906, 'volume_24h': 3461780.09274232, 'volume_change_24h': 29.5006, 'percent_change_1h': 0.07798736, 'percent_change_24h': 3.42694869, 'percent_change_7d': -12.9370923, 'percent_change_30d': -55.45100074, 'percent_change_60d': -49.08069646, 'percent_change_90d': -50.14892463, 'market_cap': 67762710.69033536, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 71620943.08, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
22620,Across Protocol,ACX,across-protocol,40,2022-11-09T23:45:27.000Z,"['optimism-ecosystem', 'intent']",1000000000.0,138063734.0,1000000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x44108f0223A3C3028F5Fe7AEC7f9bb2E66beF82F'}",616,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.4827896230213284, 'volume_24h': 1841288.15822064, 'volume_change_24h': -31.6967, 'percent_change_1h': 0.027157, 'percent_change_24h': -1.17860028, 'percent_change_7d': 27.08529116, 'percent_change_30d': 46.03192685, 'percent_change_60d': 93.12327476, 'percent_change_90d': 61.66081755, 'market_cap': 66655738.09077696, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 482789623.02, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
21781,Stride,STRD,stride,16,2022-09-12T04:53:06.000Z,"['cosmos-ecosystem', '1confirmation-portfolio', 'pantera-capital-portfolio', 'terra-ecosystem', 'injective-ecosystem', 'liquid-staking-derivatives', 'osmosis-ecosystem', 'layer-1', 'berachain-ecosystem']",100000000.0,87825728.0,87826193.0,False,"{'id': 12220, 'name': 'Osmosis', 'symbol': 'OSMO', 'slug': 'osmosis', 'token_address': 'ibc/A8CA5EE328FA10C9519DF6057DA1F69682D28F7D0F5CCC7ECB72E3DCA2D157A4'}",617,87825728.0,66301219.272591636,0.56263355,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.7549179583526098, 'volume_24h': 220816.9772588, 'volume_change_24h': 82.1065, 'percent_change_1h': 1.00737667, 'percent_change_24h': 3.64210443, 'percent_change_7d': 13.52681657, 'percent_change_30d': 28.70496311, 'percent_change_60d': -15.76962041, 'percent_change_90d': 13.45179381, 'market_cap': 66301219.272591636, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 75491795.84, 'tvl': 117840855.37802, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
